id,file_name,audio_path,gender,audio_duration,reference_raw,reference_normalized,prediction_raw,inference_time,rtf,status,error
1739,3794352796537305987.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/3794352796537305987.wav,MALE,15.0,این غار در بالای یکی از کوه‌های شمال مکه واقع شده و به‌طور کامل از باقی نقاط جهان جدا شده است.,این غار در بالای یکی از کوه‌های شمال مکه واقع شده و به‌طور کامل از باقی نقاط جهان جدا شده است,این غار در بالای یکی از کوه‌های شمال مکه واقع‌شده و به طور کامل از باقی نقاط جهان جدا شده است,3.7364946749999035,0.24909964499999357,ok,
1825,8843864915579673032.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/8843864915579673032.wav,MALE,16.2,اگر می‌خواهید به صحنه نزدیک باشید، باید اول وقت برسید تا بتوانید محل کمپینگی نزدیک به سن اجرای موسیقی بگیرید.,اگر می‌خواهید به صحنه نزدیک باشید باید اول وقت برسید تا بتوانید محل کمپینگی نزدیک به سن اجرای موسیقی بگیرید,اگر می‌خواهید به صحنه نزدیک باشید باید اول وقت برسید تا بتوانید محل کمپینگ نزدیک به سن اجرای موسیقی بگیرید,3.9392207900000358,0.24316177716049606,ok,
1858,10923849509611545003.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/10923849509611545003.wav,MALE,21.3,«danielle Lantagne»، کارشناس سازمان ملل متحد در زمینه این بیماری، اظهار داشت احتمال می‌رود حافظان صلح باعث شیوع بیماری شده باشند.,danielle lantagne کارشناس سازمان ملل متحد در زمینه این بیماری اظهار داشت احتمال می‌رود حافظان صلح باعث شیوع بیماری شده باشند,است دانیل لان تاشو کارشناس سازمان ملل متحد در زمینه این بیماری اظهار داشت احتمال می‌رود حافظ صلح باعث شیوع بیماری شده باشند,9.992571530000077,0.46913481361502707,ok,
1711,8866486171740481610.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/8866486171740481610.wav,MALE,19.38,این تئوری‌ها به این موضوع می‌پردازند که در افرادی خاص، چه چیزی باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهایی خاص را انجام دهند یا انجام ندهند.,این تئوری‌ها به این موضوع می‌پردازند که در افرادی خاص چه چیزی باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهایی خاص را انجام دهند یا انجام ندهند,این تئوری‌ها به این موضوع می‌پردازند که در افرادی خاص چه چیز باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهای خاص را انجام دهند یا انجام ندهند,5.002650893000009,0.25813472100103246,ok,
1711,15086514383330120277.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/15086514383330120277.wav,MALE,22.32,این تئوری‌ها به این موضوع می‌پردازند که در افرادی خاص، چه چیزی باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهایی خاص را انجام دهند یا انجام ندهند.,این تئوری‌ها به این موضوع می‌پردازند که در افرادی خاص چه چیزی باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهایی خاص را انجام دهند یا انجام ندهند,این تئوری‌ها به این موضوع می‌پردازند که در افرادی خاص چه چیزی باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهای خاص را انجام دهند یا انجام نده هند,5.708391097000003,0.25575228929211485,ok,
1711,7573135909073487738.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/7573135909073487738.wav,MALE,23.04,این تئوری‌ها به این موضوع می‌پردازند که در افرادی خاص، چه چیزی باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهایی خاص را انجام دهند یا انجام ندهند.,این تئوری‌ها به این موضوع می‌پردازند که در افرادی خاص چه چیزی باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهایی خاص را انجام دهند یا انجام ندهند,این تئوری‌ها به این موضوع می‌پردازد که در افرادی خاص چه چیزی باعث می‌شود کارهایی که انجام می‌دهند را بخواهند و چه چیزهایی در محیطشان وجود دارد که باعث می‌شود آنها کارهای خاص را انجام دهند یا انجام ندهند,6.221680167999921,0.2700382017361077,ok,
1865,13726381510147079309.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/13726381510147079309.wav,MALE,24.12,شهرگردی در سن پترزبورگ شامل صرف زمان در شهر می‌شود. مسافران کروز از الزامات ویزا معاف هستند (ضوابط را بررسی کنید).,شهرگردی در سن پترزبورگ شامل صرف زمان در شهر می‌شود. مسافران کروز از الزامات ویزا معاف هستند ضوابط را بررسی کنید,شوهر جدیدش شهرگردی در سمت سن‌پترزبورگ شامل صرف زمان در شهر می‌شود مسافران کروز هر الزامات ویزا معاف هستند ضوابط را بررسی کنید,9.198479559999896,0.3813631658374749,ok,
1865,15542511372560846063.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/15542511372560846063.wav,MALE,17.4,شهرگردی در سن پترزبورگ شامل صرف زمان در شهر می‌شود. مسافران کروز از الزامات ویزا معاف هستند (ضوابط را بررسی کنید).,شهرگردی در سن پترزبورگ شامل صرف زمان در شهر می‌شود. مسافران کروز از الزامات ویزا معاف هستند ضوابط را بررسی کنید,شهر گردی در سن‌پترزبورگ شامل صرف زمان در شهر می‌شود مسافران کروز از الزامات ویزا معاف هستند ضوابط را بررسی کنید,4.273221558999921,0.24558744591953574,ok,
1865,17149078634298491163.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/17149078634298491163.wav,MALE,14.46,شهرگردی در سن پترزبورگ شامل صرف زمان در شهر می‌شود. مسافران کروز از الزامات ویزا معاف هستند (ضوابط را بررسی کنید).,شهرگردی در سن پترزبورگ شامل صرف زمان در شهر می‌شود. مسافران کروز از الزامات ویزا معاف هستند ضوابط را بررسی کنید,شهرگردی در سن‌پترزبورگ شامل صرف زمان در شهر می‌شود مسافران کروز از الزامات ویزا معاف هستند ضابط را بررسی کنید,5.659133484999984,0.39136469467496426,ok,
1937,4017035607896839985.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/4017035607896839985.wav,MALE,36.12,اما این نقشه‌ها تقریباً یک شبه از کار افتاد، وقتی که بیش از 800 هزار سرباز از ارتش سرخ اتحاد جماهیر شوروی وارد شدند و پس از هجوم به نواحی شرقی لهستان جبهه‌های بلاروسی و اوکراینی را ساختند، و بدین ترتیب عهدنامه صلح ریگا، پیمان عدم تجاوز بین شوروی و لهستان، و سایر عهدنامه‌های بین‌المللی، هم دوجانبه و هم چند جانبه، نقض کردند.,اما این نقشه‌ها تقریباً یک شبه از کار افتاد وقتی که بیش از ۸۰۰ هزار سرباز از ارتش سرخ اتحاد جماهیر شوروی وارد شدند و پس از هجوم به نواحی شرقی لهستان جبهه‌های بلاروسی و اوکراینی را ساختند و بدین ترتیب عهدنامه صلح ریگا پیمان عدم تجاوز بین شوروی و لهستان و سایر عهدنامه‌های بین‌المللی هم دوجانبه و هم چند جانبه نقض کردند,اما این نقشه‌ها تقریبا یک شب از کار افتاد وقتی بیش از هشتصد هزار سرباز از ارتش سرخ اتحاد جماهیر شوروی وارد شدند و پس از هجوم به نواحی شرقی لهستان جبهه‌ای بلاروسی و اوکراینی را ساختند و بدین ترتیب عهدنامه صلح ریگا پیمان عدم تجاوز بین شوروی و لهستان و سایر عهدنامه‌های بین‌المللی هم دوجانبه و هم چندجانبه نقض کردند,10.064441485000089,0.2786390222868242,ok,
1937,16617964487008903348.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/16617964487008903348.wav,MALE,34.14,اما این نقشه‌ها تقریباً یک شبه از کار افتاد، وقتی که بیش از 800 هزار سرباز از ارتش سرخ اتحاد جماهیر شوروی وارد شدند و پس از هجوم به نواحی شرقی لهستان جبهه‌های بلاروسی و اوکراینی را ساختند، و بدین ترتیب عهدنامه صلح ریگا، پیمان عدم تجاوز بین شوروی و لهستان، و سایر عهدنامه‌های بین‌المللی، هم دوجانبه و هم چند جانبه، نقض کردند.,اما این نقشه‌ها تقریباً یک شبه از کار افتاد وقتی که بیش از ۸۰۰ هزار سرباز از ارتش سرخ اتحاد جماهیر شوروی وارد شدند و پس از هجوم به نواحی شرقی لهستان جبهه‌های بلاروسی و اوکراینی را ساختند و بدین ترتیب عهدنامه صلح ریگا پیمان عدم تجاوز بین شوروی و لهستان و سایر عهدنامه‌های بین‌المللی هم دوجانبه و هم چند جانبه نقض کردند,اما این نقشه‌ها تقریبا یک‌شبه از کار افتاد وقتی‌که بیش از هشتصد هزار سرباز از ارتش سرخ اتحاد جماهیر شوروی وارد شده‌اند و پس از هجوم به نواحی شرقی لهستان جبهه‌های بلاروسی و اوکراینی را ساخته‌اند و بدین‌تر ترتیب عهدنامه‌ی صلح ریگا پیمان عدم تجاوز بین شوروی و لهستان و سایر عهدنامه‌های بین‌المللی هم دوجانبه و هم چندجانبه نقض کرده‌اند,8.862692176999872,0.2595984820445188,ok,
1869,12962467167881763349.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/12962467167881763349.wav,MALE,23.16,آرواره های بلند آن با بیش از 70 دندان به تیزی تیغ، همراه با یک مجموعه اضافه در سقف دهانش پر شده بود، و معنی آن این است که برای هر چیزی که از مسیر آن عبور کند، فراری وجود ندارد.,آرواره های بلند آن با بیش از ۷۰ دندان به تیزی تیغ همراه با یک مجموعه اضافه در سقف دهانش پر شده بود و معنی آن این است که برای هر چیزی که از مسیر آن عبور کند فراری وجود ندارد,آرواره‌های بلند آن با بیش از هفتاد دندان به تیزی تیغ همراه با یک مجموعه اضافه در سقف دهانش پر شده بود و معنی آن این است که برای هر چیزی که از مسیر آن عبور کند فرار وجود ندارد,6.897821346000001,0.29783339145077725,ok,
1869,9656348232787887074.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/9656348232787887074.wav,MALE,20.7,آرواره های بلند آن با بیش از 70 دندان به تیزی تیغ، همراه با یک مجموعه اضافه در سقف دهانش پر شده بود، و معنی آن این است که برای هر چیزی که از مسیر آن عبور کند، فراری وجود ندارد.,آرواره های بلند آن با بیش از ۷۰ دندان به تیزی تیغ همراه با یک مجموعه اضافه در سقف دهانش پر شده بود و معنی آن این است که برای هر چیزی که از مسیر آن عبور کند فراری وجود ندارد,آرواره‌های بلند آن با بیش از هفتاد دندان به تیزی تیغ همراه با یک مجموعه اضافه بر سقف دهانش پر شده بود و معنی آن اینست که برای هر چیزیه که از مسیر آن عبور کند فراری وجود ندارد,5.02665885600004,0.24283376115942223,ok,
1831,2667342653604091589.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/2667342653604091589.wav,MALE,23.28,پارک ملی Plitvice Lakes پوشش جنگلی فراوانی دارد و به‌طور عمده با انواع راش، کاج نوئل و درختان نراد پوشیده شده است و دارای ترکیبی از پوشش گیاهی آلپ و مدیترانه است.,پارک ملی plitvice lakes پوشش جنگلی فراوانی دارد و به‌طور عمده با انواع راش کاج نوئل و درختان نراد پوشیده شده است و دارای ترکیبی از پوشش گیاهی آلپ و مدیترانه است,پارک ملی پلیتویک لیکس پوشش جنگلی فراوانی دارد و به طور عمده با انواع راش کاج نوئل و درختان نراد پوشیده شده است و دارای ترکیب از پوشش گیاهی آلپ و مدیترانه است,6.146550536999939,0.2640270849226778,ok,
1727,2817180319637980241.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/2817180319637980241.wav,MALE,13.5,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه‌ای عاطفی را تجربه کرده باشند.,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه‌ای عاطفی را تجربه کرده باشند,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید و ضربه‌های عاطفی را تجربه کرده باشند,4.3845688630001405,0.3247828787407511,ok,
1727,10199698364975966614.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/10199698364975966614.wav,MALE,15.06,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه‌ای عاطفی را تجربه کرده باشند.,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه‌ای عاطفی را تجربه کرده باشند,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن فرار کردن کودک آزاری شدید یا ضربه عاطفی را تجربه کرده باشند,4.174081790999935,0.27716346553784427,ok,
1727,16671589532673124946.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/16671589532673124946.wav,MALE,16.32,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه‌ای عاطفی را تجربه کرده باشند.,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه‌ای عاطفی را تجربه کرده باشند,کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه عاطفی را تجربه کرده باشند,5.073205548000033,0.3108581830882373,ok,
1987,11353036975474457907.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/11353036975474457907.wav,MALE,10.26,برخورد در بالای زمین‌های کوهستانی رخ داد و اعتقاد می‌رود که در نتیجه شلیک نیروهای دشمن بوده است.,برخورد در بالای زمین‌های کوهستانی رخ داد و اعتقاد می‌رود که در نتیجه شلیک نیروهای دشمن بوده است,برخورد در بالای زمین‌های کوهستانی رخداد و اعتقاد می‌رود که در نتیجه شلیک نیروهای دشمن بوده است,3.4519230519999837,0.3364447419103298,ok,
1987,15569746953328853922.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/15569746953328853922.wav,MALE,12.6,برخورد در بالای زمین‌های کوهستانی رخ داد و اعتقاد می‌رود که در نتیجه شلیک نیروهای دشمن بوده است.,برخورد در بالای زمین‌های کوهستانی رخ داد و اعتقاد می‌رود که در نتیجه شلیک نیروهای دشمن بوده است,برخورد در بالای زمین‌های کوهستانی رخ داد و اعتقاد می‌رود که درنتیجه شلیک نیروهای دشمن بوده است,2.887191520999977,0.22914218420634738,ok,
1987,2570076696837651895.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/2570076696837651895.wav,MALE,12.3,برخورد در بالای زمین‌های کوهستانی رخ داد و اعتقاد می‌رود که در نتیجه شلیک نیروهای دشمن بوده است.,برخورد در بالای زمین‌های کوهستانی رخ داد و اعتقاد می‌رود که در نتیجه شلیک نیروهای دشمن بوده است,برخورد در بالای زمین‌های کوهستانی رخ داد و اعتقاد می‌رود که درنتیجه شلیک نیروهای دشمن بوده است,3.122584118999839,0.2538686275609625,ok,
1901,6247202735767901837.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/6247202735767901837.wav,MALE,19.62,گرچه هوش مصنوعی از دلالت ضمنی قوی بر داستان‌های علمی-تخیلی برخوردار است، هوش مصنوعی شاخه‌ای بسیار مهم از علوم رایانه‌ای را شکل می‌دهد، که با رفتار، یادگیری و سازگاری هوشمند در یک ماشین سروکار دارد.,گرچه هوش مصنوعی از دلالت ضمنی قوی بر داستان‌های علمی-تخیلی برخوردار است هوش مصنوعی شاخه‌ای بسیار مهم از علوم رایانه‌ای را شکل می‌دهد که با رفتار یادگیری و سازگاری هوشمند در یک ماشین سروکار دارد,گرچه هوش مصنوعی از دلالت ضمنی قوی به داستان‌های علمی تخیلی برخوردار است هوش مصنوعی شاخه‌ای بسیار مهم از علوم رایانه‌ای را تشکیل می‌دهد که با رفتار یادگیری و سازگاری هوشمند در یک ماشین سروکار دارد,4.447881370000005,0.22670139500509706,ok,
1901,10704856213910622854.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/10704856213910622854.wav,MALE,26.22,گرچه هوش مصنوعی از دلالت ضمنی قوی بر داستان‌های علمی-تخیلی برخوردار است، هوش مصنوعی شاخه‌ای بسیار مهم از علوم رایانه‌ای را شکل می‌دهد، که با رفتار، یادگیری و سازگاری هوشمند در یک ماشین سروکار دارد.,گرچه هوش مصنوعی از دلالت ضمنی قوی بر داستان‌های علمی-تخیلی برخوردار است هوش مصنوعی شاخه‌ای بسیار مهم از علوم رایانه‌ای را شکل می‌دهد که با رفتار یادگیری و سازگاری هوشمند در یک ماشین سروکار دارد,گرچه هوش مصنوعی از دلالت ضمنی قوی بر داستان‌های علمی تخیلی برخوردار است هوش مصنوعی شاخه‌ای بسیار مهم از علوم رایانه‌ای را شکل می‌دهد که با رفتار یادگیری و سازگاری هوشمند در یک ماشین سروکار دارد,6.981807607000064,0.26627794077040673,ok,
1748,9506784309264923932.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/9506784309264923932.wav,MALE,12.12,خدمه گروه آتش‌نشانی و نجات سرانجام در ساعت 11:35 بعدازظهر آتش را خاموش کردند.,خدمه گروه آتش‌نشانی و نجات سرانجام در ساعت ۱۱:۳۵ بعدازظهر آتش را خاموش کردند,خدمه و گروه آتش‌نشانی و نجات سرانجام در ساعت یازده سی و پنج دقیقه بعدازظهر آتش را خاموش کردم,3.2281986479999887,0.2663530237623753,ok,
1748,7196952427159587289.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/7196952427159587289.wav,MALE,12.48,خدمه گروه آتش‌نشانی و نجات سرانجام در ساعت 11:35 بعدازظهر آتش را خاموش کردند.,خدمه گروه آتش‌نشانی و نجات سرانجام در ساعت ۱۱:۳۵ بعدازظهر آتش را خاموش کردند,خدمه‌ی گروه آتش‌نشانی و نجات سرانجام در ساعت یازده و سی و پنج دقیقه بعدازظهر آتش را خاموش کردند,2.8239893269999357,0.22628119607371278,ok,
1748,14268191630731055464.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/14268191630731055464.wav,MALE,11.7,خدمه گروه آتش‌نشانی و نجات سرانجام در ساعت 11:35 بعدازظهر آتش را خاموش کردند.,خدمه گروه آتش‌نشانی و نجات سرانجام در ساعت ۱۱:۳۵ بعدازظهر آتش را خاموش کردند,خدمه‌ی گروه آتش‌نشانی و نجات سرانجام در ساعت یازده سی و پنج دقیقه بعدازظهر آتش را خاموش کردند,4.268019190999894,0.364787965042726,ok,
1981,5376627208047967832.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/5376627208047967832.wav,MALE,13.62,اگر فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید، نیازی به ویزای مجزا نخواهید داشت (از سال 2009).,اگر فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید، نیازی به ویزای مجزا نخواهید داشت از سال 2009,اگه فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید نیازی به ویزای مجزا نخواهید داشت از سال دو هزار و نه,3.1409926639998957,0.23061620146842113,ok,
1981,4032573743005383985.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/4032573743005383985.wav,MALE,12.18,اگر فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید، نیازی به ویزای مجزا نخواهید داشت (از سال 2009).,اگر فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید، نیازی به ویزای مجزا نخواهید داشت از سال 2009,اگر فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید نیازی به ویزای مجزا نخواهید داشت از سال دو هزار و نه,2.717669143999956,0.22312554548439703,ok,
1981,1770348293109080784.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/1770348293109080784.wav,MALE,13.92,اگر فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید، نیازی به ویزای مجزا نخواهید داشت (از سال 2009).,اگر فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید، نیازی به ویزای مجزا نخواهید داشت از سال 2009,اگر فقط توسط کشتی‌های تفریحی در ساحل پهلو بگیرید نیاز به طور مجزا نخواهید داشت از سال دو هزار و نه,5.275264094000022,0.3789701216954039,ok,
1958,8801817035807811783.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/8801817035807811783.wav,MALE,16.08,این شهر به طور آشکاری با سایر شهرهای این کشور در تضاد است، زیرا بیشتر دارای خصایص عربی ست تا خصایص آفریقایی.,این شهر به طور آشکاری با سایر شهرهای این کشور در تضاد است زیرا بیشتر دارای خصایص عربی ست تا خصایص آفریقایی,این شهر به طور آشکاری با سایر شهرهای این کشور در تضاد است زیرا بیشتر دارای خصایص عربی است تا خصایص آفریقایی,4.507703767000066,0.28032983625622304,ok,
1958,1303321597744613521.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/1303321597744613521.wav,MALE,20.04,این شهر به طور آشکاری با سایر شهرهای این کشور در تضاد است، زیرا بیشتر دارای خصایص عربی ست تا خصایص آفریقایی.,این شهر به طور آشکاری با سایر شهرهای این کشور در تضاد است زیرا بیشتر دارای خصایص عربی ست تا خصایص آفریقایی,این شهر به طور آشکاری باشد این شهر به طور آشکاری با سایر شهرهای این کشور در تضاد است زیرا بیشتر دارای خصوصیات عربی است تا خصایص آفریقایی,4.673574054000028,0.23321227814371398,ok,
1958,16158863560781945190.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/16158863560781945190.wav,MALE,14.64,این شهر به طور آشکاری با سایر شهرهای این کشور در تضاد است، زیرا بیشتر دارای خصایص عربی ست تا خصایص آفریقایی.,این شهر به طور آشکاری با سایر شهرهای این کشور در تضاد است زیرا بیشتر دارای خصایص عربی ست تا خصایص آفریقایی,این شهر به طور آشکاری با سایر شهرها یکی این کشور در تضاده است زیرا بیشتر دارای خصایص عربی است تا خصایص آفریقایی,3.40899370000011,0.23285476092896926,ok,
1690,992619923182841399.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/992619923182841399.wav,MALE,19.86,ما با بیانیه USOC موافقیم که با پیشروی و تغییرات معنادار در سازمان ما به جای لغو اعتبار، بهتر می‌توان در خدمت منافع ورزشکاران و باشگاه‌های ما و ورزش آنها بود.,ما با بیانیه usoc موافقیم که با پیشروی و تغییرات معنادار در سازمان ما به جای لغو اعتبار بهتر می‌توان در خدمت منافع ورزشکاران و باشگاه‌های ما و ورزش آنها بود,ما با بیانیه یو اس سی موافقیم که با پیشروی و تغییرات معنادار در سازمان ما به جای لغو اعتبار بهتر می‌تواند در خدمت منافع ورزشکاران و باشگاه‌های ما و ورزش آنها بود,6.271257961000174,0.31577331122860897,ok,
1928,11701131312348059954.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/11701131312348059954.wav,MALE,10.98,تا سال 1976، سی درصد ماچو پیچو بازسازی شد و مرمت تا امروز ادامه دارد.,تا سال ۱۹۷۶ سی درصد ماچو پیچو بازسازی شد و مرمت تا امروز ادامه دارد,تا سال یک هزار و نهصد و هفتاد و شش سی درصد ماچوپیچو بازسازی شد و مرمت تا امروز ادامه دارد,2.52381025700015,0.22985521466303735,ok,
1928,6764476279549343561.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/6764476279549343561.wav,MALE,14.52,تا سال 1976، سی درصد ماچو پیچو بازسازی شد و مرمت تا امروز ادامه دارد.,تا سال ۱۹۷۶ سی درصد ماچو پیچو بازسازی شد و مرمت تا امروز ادامه دارد,تا سال یک هزار و نهصد و هفتاد و شش سی درصد ماچوپیچو بازسازی شد و مرمت تا امروز ادامه دارد,4.010869994999894,0.2762307159090836,ok,
1928,18255427209555699694.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/18255427209555699694.wav,MALE,9.48,تا سال 1976، سی درصد ماچو پیچو بازسازی شد و مرمت تا امروز ادامه دارد.,تا سال ۱۹۷۶ سی درصد ماچو پیچو بازسازی شد و مرمت تا امروز ادامه دارد,تا سال یک هزار و نهصد و هفتاد و شش سی درصد ماچوپیچو بازسازی شد و مرمت تا امروز ادامه دارد,2.884283177000043,0.3042492802742661,ok,
1784,12332394848386303622.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/12332394848386303622.wav,MALE,22.92,گرینلند به تدریج مستقر شد. در حماسه نورس می گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب، گرینلند را پیدا کرد و نام آن را گرینلند گذاشتند.,گرینلند به تدریج مستقر شد در حماسه نورس می گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب گرینلند را پیدا کرد و نام آن را گرینلند گذاشتند,گرینلند به تدریج مستقر شد در حماسه نورس می‌گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب گرینلند را پیدا کرد و نام آن را گرینلند گذاشت کند,6.0794687159998375,0.26524732617800334,ok,
1784,8569123014074577987.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/8569123014074577987.wav,MALE,20.52,گرینلند به تدریج مستقر شد. در حماسه نورس می گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب، گرینلند را پیدا کرد و نام آن را گرینلند گذاشتند.,گرینلند به تدریج مستقر شد در حماسه نورس می گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب گرینلند را پیدا کرد و نام آن را گرینلند گذاشتند,گرینلند به تدریج مستقر شد در حماسه نرم می‌گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب گرینلند را پیدا کرد و نام آن را گرینلند گذاشت,5.624764271999993,0.2741113192982453,ok,
1784,16083994564007956760.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/16083994564007956760.wav,MALE,19.86,گرینلند به تدریج مستقر شد. در حماسه نورس می گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب، گرینلند را پیدا کرد و نام آن را گرینلند گذاشتند.,گرینلند به تدریج مستقر شد در حماسه نورس می گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب گرینلند را پیدا کرد و نام آن را گرینلند گذاشتند,گرینلند به تدریج مستقر شد در حماسه نورس می‌گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب گرینلند را پیرو پیدا کرد و نام آن را گرینلند گذاشته‌اند,6.046162544000026,0.3044392016112803,ok,
1896,3752293437342179770.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/3752293437342179770.wav,MALE,20.28,هیأت ژیمناستیک ایالات متحده آمریکا و USOC نیز همان هدف را دارد - امن نمودن ورزش ژیمناستیک و سایر ورزش‌ها تا حد ممکن تا رؤیاهای خود را در محیطی امن، مثبت و توانمند دنبال کنند.,هیأت ژیمناستیک ایالات متحده آمریکا و usoc نیز همان هدف را دارد امن نمودن ورزش ژیمناستیک و سایر ورزش‌ها تا حد ممکن تا رؤیاهای خود را در محیطی امن مثبت و توانمند دنبال کنند,هیات ژیمناستیک ایالات‌متحده آمریکا و یو اس سی هم نموندن نیز همان هدف را دارد ورزش ژیمناستیک سایر ورزش‌ها تا حد ممکن تا رویاهای خود را در محیط امن و موس بدت و توانمند دنبال کنند,6.1580094089999875,0.3036493791420112,ok,
